filer_id,Filer,Business Phone,WhaleScore 1 Yr Equal-Wt,WhaleScore 1 Yr Mgr-Wt,Fund Size,Holdings,MV,Turnover,% in Top 10,Perf Equal QoQ,Perf Equal All,Perf Mgr QoQ,Perf Mgr All,Earliest 13F,Perf Equal 1 Year,Perf Equal 5 Year,Perf Mgr-Wt 1 Year,Perf Mgr-Wt 5 Year,3 Yr Perf Annualized,5 Yr Perf Annualized,7 Yr Perf Annualized,10 Yr Perf Annualized,3 Yr Perf Mgr-Weight Annualized,5 Yr Perf Mgr-Weight Annualized,7 Yr Perf Mgr-Weight Annualized,10 Yr Perf Mgr-Weight Annualized,Avg Time in Top 10,Avg Time Held,Filer CIK,Filer Zip Code,Change in MV,Put Count,Call Count,Prior MV,State,City,Shares Traded,3-Year Sortino Equal Weight,STDDEV 3-Year,5 Yr Beta,3 Yr Alpha,ETF AUM,ETF AUM %,Investing Styles,Fund Classifications,First Date 13F Was Filed,Previous MV,Country
500154,"AAF WEALTH MANAGEMENT, LLC",508-366-9100,56,51,Micro,54.0,177240863.0,34.8837,84.245,5.63,28.75,5.86,33.33,2021-02-11 05:00:00 UTC,25.58,0.0,23.63,,6.41,,,,6.529999999999999,,,,8.5,7.8605,0001726609,01581,3.9383,0,0,170525101.0,MA,WESTBOROUGH,479992.0,0.2151,0.1644,0.9015,-2.83,165197411.0,93.205,"FINANCE concentrated,ETF Investor",Investment Advisor,2021-02-11 05:00:00 UTC,170525101.0,United States
500663,AAFMAA WEALTH MANAGEMENT & TRUST LLC,910-307-3500,,,Micro,66.0,183225209.0,27.8689,49.5136,0.47,43.78,-0.12,46.66,2021-02-12 05:00:00 UTC,17.91,0.0,16.81,,9.35,,,,10.14,,,,3.0,6.918,0001846160,28305,3.9105,0,0,176329832.0,NC,FAYETTEVILLE,342237.0,0.3582,0.1797,0.9666,-0.3,66040961.0,36.044,"",Trust,2021-02-12 05:00:00 UTC,176329832.0,United States
499163,AARON WEALTH ADVISORS LLC,312-506-5780,33,42,Small,313.0,697631329.0,19.7411,52.3057,7.22,26.42,7.56,30.7,2021-02-04 05:00:00 UTC,26.64,0.0,29.12,,5.800000000000001,,,,7.1,,,,7.9,6.6893,0001812198,60654,15.7141,0,0,602892469.0,IL,CHICAGO,1671332.0,0.1968,0.1495,0.8049,-2.75,375110291.0,53.769,Low BETA Stock Focus,Investment Advisor,2021-02-04 05:00:00 UTC,602892469.0,United States
394423,"ABACUS PLANNING GROUP, INC.",803-933-0054,37,58,Small,217.0,511649437.0,10.5263,59.2683,5.76,75.02,4.69,99.0,2018-03-06 05:00:00 UTC,20.28,75.51,23.45,85.5,1.97,11.91,,,4.22,13.15,,,14.0,14.9569,0001602730,29205,7.8878,0,0,474242107.0,SC,COLUMBIA,580935.0,-0.0518,0.1684,0.945,-7.33,337175469.0,65.9,FINANCE concentrated,Investment Advisor,2018-03-06 05:00:00 UTC,474242107.0,United States
634680,"ABACUS WEALTH PARTNERS, LLC",310-566-1888,81,77,Small,95.0,596111991.0,28.0899,85.5871,5.65,36.78,3.72,22.68,2023-05-19 04:00:00 UTC,23.8,0.0,19.8,,7.64,,,,3.9699999999999998,,,,8.1,7.5393,0001978011,90401,0.6373,0,0,592337108.0,CA,SANTA MONICA,2044884.0,0.1583,0.2997,1.1851,-3.5,552825312.0,92.738,FINANCE concentrated,"Investment Advisor,Hedge Fund",2023-05-19 04:00:00 UTC,592337108.0,United States
374353,"ABBOT FINANCIAL MANAGEMENT, INC.",9786889010,44,32,Micro,125.0,181247783.0,9.6,36.4948,5.04,113.9,5.98,66.43,2017-08-11 04:00:00 UTC,26.31,79.15,28.06,37.83,3.9899999999999998,12.370000000000001,,,-4.2299999999999995,6.63,,,11.9,18.792,0001714341,01810,9.0426,0,0,166217444.0,MA,ANDOVER,125358.0,0.0645,0.1755,0.9719,-5.61,43027314.0,23.739,Long-Term Focus,Investment Advisor,2017-08-11 04:00:00 UTC,166217444.0,United States
357952,"ABBREA CAPITAL, LLC",415-894-0077,31,47,Small,251.0,759276000.0,7.5697,36.0413,5.43,136.75,5.26,135.96,2017-02-09 05:00:00 UTC,28.32,89.33,26.37,95.24,9.77,13.62,12.41,,10.33,14.32,12.42,,13.9,19.2065,0001697646,94904,9.1185,0,0,695827000.0,CA,GREENBRAE,469924.0,0.4633,0.1489,0.7765,1.19,284076000.0,37.414,Long-Term Focus,Investment Advisor,2017-02-09 05:00:00 UTC,695827000.0,United States
210282,"ABDIEL CAPITAL ADVISORS, LP",646-496-9240,72,63,Small,8.0,1599233379.0,12.5,100.0,2.69,769.67,-2.74,715.24,2016-02-12 05:00:00 UTC,21.41,122.05,4.05,56.13,-7.630000000000001,17.299999999999997,24.73,,-14.31,9.32,21.33,,12.7143,13.0,0001578684,10016,-16.7957,0,0,1922055223.0,NY,NEW YORK,16462284.0,-0.2488,0.4179,1.3307,-20.94,0.0,0.0,"INFORMATION TECHNOLOGY concentrated,High BETA Stock Focus,Growth Investor,Contrarian","Investment Advisor,Hedge Fund",2016-02-12 05:00:00 UTC,1922055223.0,United States
662234,"ABEL HALL, LLC",2254084000,,,Micro,159.0,133642251.0,29.5597,55.6774,7.91,6.5,6.48,5.35,2024-02-28 05:00:00 UTC,0.0,0.0,,,,,,,,,,,1.0,0.7517,0002013339,70810,14.0798,0,0,117147990.0,LA,BATON ROUGE,583008.0,-0.0639,0.1308,0.7143,,86041765.0,64.382,"",Investment Advisor,2024-02-28 05:00:00 UTC,117147990.0,United States
463881,ABERDEEN WEALTH MANAGEMENT LLC,312-456-3315,36,52,Micro,174.0,171782666.0,7.4713,36.9386,5.63,72.56,4.81,74.25,2020-02-14 05:00:00 UTC,21.45,0.0,20.87,,5.779999999999999,,,,6.550000000000001,,,,10.3,13.1792,0001802654,60044,24.6119,0,0,137854176.0,IL,LAKE BLUFF,383899.0,0.1926,0.1524,0.8834,-2.87,41023739.0,23.881,Low BETA Stock Focus,Investment Advisor,2020-02-14 05:00:00 UTC,137854176.0,United States
500856,ABG INNOVATION CAPITAL PARTNERS III GP LTD,852 31219699,,,Micro,3.0,831785.0,0.0,100.0,-5.08,-95.08,-2.63,-95.96,2021-02-16 05:00:00 UTC,-50.65,0.0,-24.49,,-58.07,,,,-54.11,,,,11.0,11.0,0001845297,000000,-7.5501,0,0,899714.0,K3,HONG KONG,3121.0,-1.3575,0.446,0.5004,-65.36,0.0,0.0,"HEALTH CARE concentrated,Growth Investor,Small-Cap Focus","",2021-02-16 05:00:00 UTC,899714.0,HONG KONG
490270,ABG-WTT GLOBAL LIFE SCIENCE CAPITAL PARTNERS GP LTD,852 31219699,,,Micro,5.0,41516924.0,60.0,100.0,-12.15,-89.17,-0.61,-92.25,2021-02-16 05:00:00 UTC,6.15,0.0,63.08,,-49.370000000000005,,,,-54.75,,,,7.0,7.0,0001832108,000000,-19.0879,0,0,51311161.0,K3,HONG KONG,1995011.0,-1.0453,0.4933,0.2643,-54.35,0.0,0.0,"HEALTH CARE concentrated,Growth Investor,Micro-Cap Focus","",2021-02-16 05:00:00 UTC,51311161.0,HONG KONG
660600,ABICH FINANCIAL WEALTH MANAGEMENT LLC,5715779968,,,Micro,629.0,129418882.0,42.7663,83.6281,0.0,0.0,,,2024-02-13 05:00:00 UTC,0.0,,,,,,,,,,,,0.9,0.6618,0002011645,20147,23.6068,0,0,104702115.0,VA,ASHBURN,790746.0,,,,,113873002.0,87.988,"",Investment Advisor,2024-02-13 05:00:00 UTC,104702115.0,United States
66076,ABINGWORTH LLP,44 (0)20 7534 1500,,,Small,14.0,347295398.0,7.1429,99.5971,0.0,165.39,,-22.27,2011-02-14 05:00:00 UTC,-6.71,36.49,5.28,-52.43,23.29,6.419999999999999,5.56,9.28,-4.19,-13.81,-8.6,-4.37,3.4,3.5,0001397144,SW1Y 6DN,,0,0,0.0,X0,LONDON,0.0,0.2419,0.3936,1.3844,5.9,0.0,0.0,"","Investment Advisor,Activist Investor",2011-02-14 05:00:00 UTC,0.0,UNITED KINGDOM
633980,"ABLE FINANCIAL GROUP, LLC",(480) 258-6104,,,Small,165.0,254597067.0,15.7576,42.137,4.02,12.93,4.22,15.03,2023-05-15 04:00:00 UTC,12.93,0.0,15.03,,,,,,,,,,2.7,3.1013,0001977500,85258,10.0363,0,0,231375617.0,AZ,SCOTTSDALE,1100201.0,0.1168,0.115,0.7424,,170368857.0,66.917,"",Investment Advisor,2023-05-15 04:00:00 UTC,231375617.0,United States
663740,"ABLES, IANNONE, MOORE & ASSOCIATES, INC.",912-777-4128,,,Micro,307.0,139964270.0,320.5479,64.65,7.27,4.62,8.78,6.34,2024-03-14 04:00:00 UTC,0.0,0.0,,,,,,,,,,,1.0,1.0,0002013713,31401,6.7703,0,0,131089183.0,GA,SAVANNAH,244160.0,-0.1014,0.1514,0.9173,,774123.0,0.553,"",Investment Advisor,2024-03-14 04:00:00 UTC,131089183.0,United States
20,ABNER HERRMAN & BROCK LLC,2014842000,61,67,Small,97.0,800769000.0,10.0,34.9369,2.62,420.78,3.17,410.59,2001-04-24 04:00:00 UTC,27.58,85.17,27.44,77.29,10.33,13.11,13.56,12.139999999999999,9.06,12.13,13.36,11.78,2.9,27.4444,0001038661,07311,12.4731,0,0,711965000.0,NJ,JERSEY CITY,1060095.0,0.4028,0.1841,0.9794,0.74,9372000.0,1.17,Long-Term Focus,Investment Advisor,2001-04-24 04:00:00 UTC,711965000.0,United States
678240,ABOUND WEALTH MANAGEMENT,615-226-3667,,,Small,1290.0,262503065.0,,72.8192,0.0,0.0,,,2024-08-07 04:00:00 UTC,0.0,,,,,,,,,,,,0.0,3.1543,0001950323,37064,,0,0,0.0,TN,FRANKLIN,2927708.0,,,,,224799644.0,85.637,"","",2024-08-07 04:00:00 UTC,0.0,United States
22,"ABRAMS BISON INVESTMENTS, LLC",301-657-5925,97,95,Small,13.0,1120173668.0,30.7692,99.8943,12.4,1431.67,12.04,1350.89,2005-02-14 05:00:00 UTC,44.74,205.86,41.44,223.26,14.46,25.06,27.38,18.38,11.62,26.450000000000003,27.62,16.42,7.4,7.6364,0001317588,20814,12.2864,0,0,997604168.0,MD,BETHESDA,3232000.0,0.5034,0.2294,1.295,4.2,0.0,0.0,"","Investment Advisor,Hedge Fund",2005-02-14 05:00:00 UTC,997604168.0,United States
2150,"ABRAMS CAPITAL MANAGEMENT, L.P.",617-646-6100,89,84,Mid,15.0,3202207229.0,13.3333,97.5407,12.66,2684.95,4.3,1183.77,2002-02-14 05:00:00 UTC,46.45,107.55,35.05,98.29,8.200000000000001,15.72,9.78,7.68,9.19,14.67,10.530000000000001,9.59,10.9,18.3077,0001358706,02116,-0.4844,0,0,3217793572.0,MA,BOSTON,6826866.0,0.2437,0.2178,1.2396,-1.42,0.0,0.0,Contrarian,"Investment Advisor,Hedge Fund",2002-02-14 05:00:00 UTC,3217793572.0,United States
79177,ABRDN ASIA LTD,65 6395 2700,,,Micro,19.0,206847334.0,10.5263,87.9002,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.2,3.3158,0001056108,018936,,0,0,0.0,U0,SINGAPORE,0.0,,,,,15570670.0,7.528,"","",,0.0,SINGAPORE
79445,ABRDN INC.,215-405-5700,,,Mid,362.0,7368141687.0,6.9061,22.3289,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,1.5,2.5525,0001309613,19103,,0,0,0.0,PA,PHILADELPHIA,0.0,,,,,28047129.0,0.381,"","Investment Advisor,Hedge Fund",,0.0,United States
104843,ABRDN INVESTMENT MANAGEMENT LTD,0131 245 2552,,,Large,672.0,29181594888.0,1.3393,29.1419,0.0,91.37,,94.88,2011-02-09 05:00:00 UTC,19.77,81.78,19.18,73.3,10.48,12.7,,,10.01,11.62,,,2.9,3.6607,0001505708,EH2 2LL,,0,0,0.0,X0,EDINBURGH,0.0,0.6791,0.0,1.041,-0.53,17107837.0,0.059,"",Investment Advisor,2011-02-09 05:00:00 UTC,0.0,UNITED KINGDOM
170551,ABRDN INVESTMENTS LTD,0131 245 2552,,,Large,800.0,14072528338.0,1.5,26.3433,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,3.8,3.8388,0001544935,EH2 2LL,,0,0,0.0,X0,EDINBURGH,0.0,,,,,6638428.0,0.047,"","",,0.0,UNITED KINGDOM
383045,ABRDN PLC,0131 245 2552,,,Large,986.0,51002404795.0,6.5923,25.6789,4.47,126.06,6.14,134.92,2017-11-14 05:00:00 UTC,30.38,99.15,31.41,111.68,8.21,14.77,,,10.530000000000001,16.18,,,12.6,18.4403,0001716774,EH2 2LL,10.5721,0,0,46125937417.0,X0,EDINBURGH,57191913.0,0.3164,0.1704,0.9345,-0.99,67364064.0,0.132,Long-Term Focus,"",2017-11-14 05:00:00 UTC,46125937417.0,UNITED KINGDOM
395098,ABS DIRECT EQUITY FUND LLC,2036183700,,,Micro,51.0,102063047.0,33.3333,49.515,3.4,2.13,1.99,2.02,2024-02-06 05:00:00 UTC,0.0,0.0,,,,,,,,,,,0.9,0.8095,0001729347,06830,-3.9759,0,0,106289014.0,CT,GREENWICH,1834639.0,-0.2383,0.1036,0.5978,,0.0,0.0,"",Hedge Fund,2024-02-06 05:00:00 UTC,106289014.0,United States
463152,"ABSHER WEALTH MANAGEMENT, LLC",919-283-2340,60,67,Small,58.0,720963010.0,1.7241,46.3303,3.27,82.78,4.26,80.23,2020-02-10 05:00:00 UTC,26.38,0.0,27.29,,8.93,,,,8.4,,,,6.5,13.6724,0001802534,27517,8.4237,0,0,664949500.0,NC,CHAPEL HILL,613795.0,0.361,0.1664,0.9638,-0.26,0.0,0.0,"",Investment Advisor,2020-02-10 05:00:00 UTC,664949500.0,United States
553364,"ABSOLUTE CAPITAL MANAGEMENT, LLC",888-388-8303,,,Micro,117.0,156952595.0,42.8571,42.852,3.21,16.93,3.88,17.62,2022-01-28 05:00:00 UTC,20.69,0.0,20.62,,,,,,,,,,1.5,3.4,0001817648,15228,42.4412,0,0,110187628.0,PA,PITTSBURGH,709731.0,0.19,0.1344,0.6964,,140944516.0,89.801,"",Investment Advisor,2022-01-28 05:00:00 UTC,110187628.0,United States
670156,ABSOLUTE GESTAO DE INVESTIMENTOS LTDA.,55 11 3199-4450,,,Small,56.0,329214100.0,67.8571,70.4291,2.79,2.63,2.59,2.89,2024-05-15 04:00:00 UTC,0.0,0.0,,,,,,,,,,,0.5,0.4737,0001622610,04538-133,25.4125,0,4,262504924.0,D5,SAO PAULO,11076101.0,-0.2097,0.1089,0.5673,,39139243.0,11.889,"","",2024-05-15 04:00:00 UTC,262504924.0,BRAZIL
539575,"ABSOLUTE INVESTMENT ADVISERS, LLC",781-740-1904,,,Small,91.0,628922795.0,17.5824,21.2473,0.0,8.7,,8.7,2021-11-03 04:00:00 UTC,8.3,0.0,8.3,,,,,,,,,,1.8,5.875,0001316187,32461,-8.2221,0,0,685265838.0,FL,ROSEMARY BEACH,157380000.0,-0.0037,0.0663,0.389,,0.0,0.0,"","Investment Advisor,Hedge Fund",2021-11-03 04:00:00 UTC,685265838.0,United States
503110,ABSOLUTO PARTNERS GESTAO DE RECURSOS LTDA,212-986-6000,46,66,Micro,28.0,213297973.0,28.5714,90.8129,1.0,1.3,2.38,-13.71,2021-03-02 05:00:00 UTC,33.34,0.0,45.51,,-0.5599999999999999,,,,-1.04,,,,5.3,7.1364,0001847566,22440-035,-8.6249,0,0,233431175.0,D5,"LEBLON, RIO DE JANEIRO, RJ",7687112.0,-0.1635,0.2081,1.0224,-10.62,0.0,0.0,"",Investment Advisor,2021-03-02 05:00:00 UTC,233431175.0,BRAZIL
660519,ABU DHABI INVESTMENT COUNCIL COMPANY P.J.S.C,97126115555,,,Small,7.0,605209887.0,,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0001814011,61999,,0,0,0.0,C0,ABU DHABI,0.0,,,,,0.0,0.0,"","",,0.0,UNITED ARAB EMIRATES
431382,ABUNDANCE WEALTH COUNSELORS,814-861-3810,40,49,Small,145.0,434448000.0,10.219,60.2192,6.4,70.05,4.88,35.63,2019-02-14 05:00:00 UTC,23.27,72.03,2.1,38.18,5.2,11.459999999999999,,,-1.9,6.68,,,5.9,10.6423,0001767080,16801,12.9114,0,0,384769000.0,PA,STATE COLLEGE,1716930.0,0.1407,0.1664,0.9164,-4.01,240277000.0,55.306,"FINANCE concentrated,Low BETA Stock Focus","Investment Advisor,Hedge Fund",2019-02-14 05:00:00 UTC,384769000.0,United States
25,ACADEMY CAPITAL MANAGEMENT,2547510555,71,60,Small,34.0,528459803.0,5.8824,84.4878,4.25,545.58,4.04,555.57,2005-05-12 04:00:00 UTC,24.38,79.82,27.2,84.69,6.15,12.45,11.540000000000001,10.059999999999999,7.249999999999999,13.059999999999999,12.13,10.879999999999999,7.8,22.8125,0001031972,76710,7.3649,0,0,492209315.0,TX,WACO,306236.0,0.1957,0.1701,0.994,-2.65,680565.0,0.129,"Mega-Cap Focus,Long-Term Focus",Investment Advisor,2005-05-12 04:00:00 UTC,492209315.0,United States
27,ACADIAN ASSET MANAGEMENT LLC,617-850-3500,,,Large,1865.0,28700198000.0,25.7909,22.5553,4.72,592.75,4.55,403.49,2001-05-11 04:00:00 UTC,31.61,80.67,30.34,75.49,6.22,12.559999999999999,11.51,9.49,5.62,11.899999999999999,10.8,8.91,5.6,14.3076,0000916542,02110,11.2989,0,0,25786597000.0,MA,BOSTON,267054427.0,0.1916,0.1753,0.8218,-3.19,102708000.0,0.358,Long-Term Focus,"Investment Advisor,Hedge Fund",2001-05-11 04:00:00 UTC,25786597000.0,United States
512225,"ACAS, LLC",(888) 500-9267,48,63,Micro,90.0,103357595.0,23.4568,48.2517,4.87,25.65,4.86,29.79,2021-05-04 04:00:00 UTC,24.19,0.0,23.48,,7.91,,,,9.08,,,,3.3,4.0,0001859505,92091,17.7108,0,0,87806378.0,CA,RANCHO SANTA FE,352155.0,0.3158,0.1603,0.9005,-1.19,72401082.0,70.049,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor,Short-Term Focus",Investment Advisor,2021-05-04 04:00:00 UTC,87806378.0,United States
441760,ACCEL GROWTH FUND IV ASSOCIATES L.L.C.,650-614-4800,,,Micro,1.0,103971058.0,0.0,100.0,-19.21,-75.68,-19.21,15.22,2020-02-12 05:00:00 UTC,-36.91,0.0,22.74,,-49.63,,,,-20.54,,,,11.0,11.0,0001665744,94301,-8.7359,0,0,113923295.0,CA,PALO ALTO,0.0,-0.99,0.5243,1.6735,-64.22,0.0,0.0,"Large-Cap Focus,INFORMATION TECHNOLOGY concentrated,High BETA Stock Focus,Growth Investor","",2020-02-12 05:00:00 UTC,113923295.0,United States
500883,ACCEL GROWTH FUND V ASSOCIATES L.L.C.,(650) 614-4800,,,Micro,2.0,87331478.0,0.0,100.0,-14.7,-67.29,-14.67,-72.32,2021-02-16 05:00:00 UTC,-7.79,0.0,-14.18,,-28.04,,,,-31.94,,,,11.5,11.5,0001767987,94301,-24.2855,0,0,115343154.0,CA,PALO ALTO,0.0,-0.567,0.5408,1.9617,-44.66,0.0,0.0,"Mid-Cap Focus,INFORMATION TECHNOLOGY concentrated,High BETA Stock Focus,Growth Investor","",2021-02-16 05:00:00 UTC,115343154.0,United States
497657,ACCEL WEALTH MANAGEMENT,3195961101,25,27,Micro,236.0,235646964.0,22.0264,26.6669,6.22,17.91,5.36,19.13,2021-01-27 05:00:00 UTC,18.88,0.0,17.2,,3.38,,,,3.5000000000000004,,,,5.4,8.489,0001838226,50677,18.3231,0,0,199155495.0,IA,WAVERLY,732721.0,0.0371,0.1426,0.783,-4.98,154164079.0,65.422,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor",Investment Advisor,2021-01-27 05:00:00 UTC,199155495.0,United States
664247,"ACCENT CAPITAL MANAGEMENT, LLC",937-231-0528,,,Micro,215.0,115804256.0,22.3256,73.164,5.41,5.42,7.03,6.61,2024-03-19 04:00:00 UTC,0.0,0.0,,,,,,,,,,,0.9,0.9882,0002014179,45458,-8.608,0,0,126711529.0,OH,CENTERVILLE,742684.0,-0.0817,0.1511,0.7426,,1167418.0,1.008,"",Investment Advisor,2024-03-19 04:00:00 UTC,126711529.0,United States
361229,"ACCESS FINANCIAL SERVICES, INC.",9528852732,26,26,Micro,103.0,223695317.0,24.4681,53.935,5.5,67.13,4.05,61.0,2017-03-16 04:00:00 UTC,17.51,50.51,16.32,44.75,3.8600000000000003,8.52,7.630000000000001,,3.52,7.68,6.8500000000000005,,10.5,13.6702,0001699622,55431,15.2404,0,0,194111835.0,MN,MINNEAPOLIS,1893708.0,0.08,0.1267,0.7323,-3.89,148393486.0,66.337,"FINANCE concentrated,Long-Term Focus,Low BETA Stock Focus,ETF Investor",Investment Advisor,2017-03-16 04:00:00 UTC,194111835.0,United States
659885,ACCESS INVESTMENT MANAGEMENT LLC,6784294949,,,Small,103.0,302816565.0,20.4082,48.2837,6.52,5.26,4.63,3.22,2024-02-07 05:00:00 UTC,0.0,0.0,,,,,,,,,,,1.0,0.8469,0002010477,30327,12.9294,0,0,268146718.0,GA,ATLANTA,907202.0,-0.0719,0.1803,1.004,,19250347.0,6.357,"",Investment Advisor,2024-02-07 05:00:00 UTC,268146718.0,United States
667721,ACCORDANT ADVISORY GROUP INC,4103481499,,,Micro,199.0,133797443.0,,41.0507,5.35,0.0,5.99,,2024-04-22 04:00:00 UTC,0.0,0.0,,,,,,,,,,,0.0,0.0,0002013499,21403,,0,0,0.0,MD,ANNAPOLIS,4071997.0,0.0,0.0,,,58765188.0,43.921,"",Investment Advisor,2024-04-22 04:00:00 UTC,0.0,United States
29,ACCOUNT MANAGEMENT LLC,6172364200 EXT.#4,,,Micro,25.0,92594743.0,8.3333,83.9362,3.5,691.23,2.82,486.64,2001-05-15 04:00:00 UTC,26.36,75.48,29.59,102.88,2.5,11.899999999999999,12.049999999999999,9.030000000000001,7.739999999999999,15.2,15.03,11.86,7.0,6.5833,0000769954,01921,10.7643,0,0,83596202.0,MA,BOXFORD,73828.0,-0.0178,0.1925,1.0841,-7.55,1297062.0,1.401,"",Investment Advisor,2001-05-15 04:00:00 UTC,83596202.0,United States
164454,ACCREDITED INVESTORS INC.,952-841-2222,43,53,Small,213.0,1556490406.0,9.8592,53.7206,3.45,234.57,3.1,180.68,2012-01-30 05:00:00 UTC,16.47,65.94,12.91,54.64,2.58,10.66,9.569999999999999,9.030000000000001,0.09,9.11,8.41,7.88,10.7,20.419,0001518364,55439,10.3448,0,0,1410569478.0,MN,EDINA,4560502.0,-0.0142,0.1833,1.0258,-7.18,1061975620.0,68.229,"FINANCE concentrated,Long-Term Focus",Investment Advisor,2012-01-30 05:00:00 UTC,1410569478.0,United States
500451,"ACCRETIVE WEALTH PARTNERS, LLC",973-970-2627,33,42,Micro,141.0,226059013.0,9.9291,34.5512,5.44,26.78,5.73,29.16,2021-02-12 05:00:00 UTC,24.81,0.0,24.54,,6.21,,,,6.4799999999999995,,,,9.7,8.6449,0001844444,07054,8.602,0,0,208153713.0,NJ,PARSIPPANY,513345.0,0.2318,0.1451,0.7925,-2.25,113348296.0,50.141,"",Investment Advisor,2021-02-12 05:00:00 UTC,208153713.0,United States
529053,"ACCURATE WEALTH MANAGEMENT, LLC",866-241-8078,,,Small,312.0,342351120.0,21.875,22.0447,4.25,13.72,4.03,20.56,2021-08-25 04:00:00 UTC,18.87,0.0,17.85,,,,,,,,,,2.6,5.9167,0001877728,33544,6.4566,0,0,321587477.0,FL,WESLEY CHAPEL,1923942.0,0.1001,0.1554,0.7749,,106397621.0,31.079,Low BETA Stock Focus,Investment Advisor,2021-08-25 04:00:00 UTC,321587477.0,United States
75686,ACCUVEST GLOBAL ADVISORS,925-930-2882,45,49,Micro,127.0,228673000.0,52.7559,46.8726,6.27,135.87,12.77,183.17,2010-08-02 04:00:00 UTC,35.27,65.27,39.27,72.81,5.82,10.57,7.5,6.17,6.5,11.559999999999999,8.75,7.489999999999999,0.3,5.9821,0001497637,84604,143.7886,0,0,93799699.0,UT,PROVO,3647642.0,0.1351,0.2185,1.0804,-5.2,119308000.0,52.174,FINANCE concentrated,Investment Advisor,2010-08-02 04:00:00 UTC,93799699.0,United States
675854,ACE MANAGEMENT GLOBAL LTD.,5511 3049 5573,,,Small,5.0,270561638.0,,100.0,0.0,0.0,,,2024-07-12 04:00:00 UTC,0.0,,,,,,,,,,,,0.0,0.0,0002030139,05428-000,,0,0,0.0,D5,SAO PAOLO,1644229.0,,,,,49112334.0,18.152,"","",2024-07-12 04:00:00 UTC,0.0,BRAZIL
366384,ACHMEA INVESTMENT MANAGEMENT B.V.,31653421284,59,80,Mid,486.0,5248636000.0,13.9918,27.4797,6.97,206.34,7.44,220.8,2017-05-15 04:00:00 UTC,40.42,143.15,36.58,153.56,13.73,19.45,17.34,,13.450000000000001,20.45,18.12,,6.6,14.8416,0001697765,3707 NH,8.3189,0,0,4845542000.0,P7,ZEIST,8043315.0,0.5928,0.1831,0.9812,3.96,0.0,0.0,"","",2017-05-15 04:00:00 UTC,4845542000.0,NETHERLANDS
429510,"ACIMA PRIVATE WEALTH, LLC",804 422 8450,20,22,Small,240.0,271234373.0,19.5833,46.552,4.11,47.6,3.84,44.97,2019-02-07 05:00:00 UTC,14.22,47.07,14.37,44.32,1.72,8.02,,,1.73,7.61,,,2.0,3.8205,0001761961,23226,5.8984,0,0,256126990.0,VA,RICHMOND,2003206.0,-0.0854,0.1311,0.7181,-6.12,213496187.0,78.713,"FINANCE concentrated,Low BETA Stock Focus",Investment Advisor,2019-02-07 05:00:00 UTC,256126990.0,United States
100938,ACK ASSET MANAGEMENT LLC,914 220-8340,84,85,Small,21.0,858303468.0,4.7619,74.3958,2.46,240.73,6.25,359.55,2011-01-25 05:00:00 UTC,4.94,75.4,10.1,106.17,4.17,11.89,11.360000000000001,9.19,5.970000000000001,15.57,13.750000000000002,12.42,4.6,8.0,0001510940,06830,3.2455,0,0,831322503.0,CT,GREENWICH,4978041.0,0.046,0.2859,1.3826,-7.51,0.0,0.0,"Mid-Cap Focus,Short-Term Focus,INDUSTRIALS concentrated","Investment Advisor,Hedge Fund",2011-01-25 05:00:00 UTC,831322503.0,United States
374621,"ACKERMAN CAPITAL ADVISORS, LLC",214-361-5383,36,22,Small,113.0,361961652.0,23.0,56.9895,4.14,39.07,3.21,33.43,2017-08-15 04:00:00 UTC,12.93,54.46,11.53,42.62,2.91,9.08,,,2.08,7.359999999999999,,,7.2,12.28,0001699506,75225,1.442,0,0,356816399.0,TX,DALLAS,1404896.0,0.0056,0.12,0.6753,-4.46,343669834.0,94.946,"FINANCE concentrated,Low BETA Stock Focus,ETF Investor","Investment Advisor,Hedge Fund",2017-08-15 04:00:00 UTC,356816399.0,United States
463716,"ACME, LLC",415-805-8500,,,Micro,7.0,57688361.0,0.0,100.0,15.7,-36.68,-11.03,-80.87,2020-02-13 05:00:00 UTC,25.59,0.0,-11.05,,-22.99,,,,-46.35,,,,9.8571,9.8571,0001803200,94105,-9.2998,0,0,63603353.0,CA,SAN FRANCISCO,1.0,-0.597,0.4287,1.1967,-35.25,0.0,0.0,High BETA Stock Focus,"Investment Advisor,Hedge Fund",2020-02-13 05:00:00 UTC,63603353.0,United States
346635,ACOF INVESTMENT MANAGEMENT LLC,3102014100,,,Micro,1.0,148736113.0,,100.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0001684171,90067,,0,0,0.0,CA,LOS ANGELES,0.0,,,,,0.0,0.0,"","",,0.0,United States
